Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
13-April-2026,334.50,335.00,330.00,332.31,332.554105327060251935,6589,655,2191199.00,4424,67.14,5.00,-2.19
10-April-2026,339.98,344.49,334.50,334.63,340.630748175182481751,10960,365,3733313.00,10026,91.48,9.99,-5.35
9-April-2026,338.00,341.00,336.00,337.98,338.695610868326049781,5263,414,1782555.00,3871,73.55,5.00,-0.02
8-April-2026,328.00,336.77,327.98,335.49,331.348410247851122423,11983,487,3970548.00,9795,81.74,8.79,7.49
7-April-2026,319.00,326.88,319.00,326.84,323.178531770512029611,8105,613,2619362.00,6863,84.68,7.88,7.84
6-April-2026,319.62,322.49,317.06,318.45,320.002818996906933949,25541,1840,8173192.00,18344,71.82,5.43,-1.17
2-April-2026,320.00,324.12,317.02,320.49,321.714653363534038325,359815,861,115757758.00,357236,99.28,7.10,0.49
1-April-2026,324.00,326.00,318.38,320.57,322.036728298339078658,15955,1377,5138096.00,12758,79.96,7.62,-3.43
30-March-2026,327.52,330.99,320.00,322.21,325.666060054595086442,15386,1037,5010698.00,8534,55.47,10.99,-5.31
27-March-2026,328.65,336.00,325.26,332.80,330.507692307692307692,11310,910,3738042.00,8363,73.94,10.74,4.15
25-March-2026,330.00,336.08,327.96,332.09,330.949468599033816425,10350,707,3425327.00,5442,52.58,8.12,2.09
24-March-2026,323.80,331.97,323.25,329.26,326.469116343217417003,10151,395,3313988.00,8257,81.34,8.72,5.46
23-March-2026,326.40,326.40,311.26,321.17,319.296676153143961767,18623,1077,5946262.00,13389,71.89,15.14,-5.23
20-March-2026,335.41,335.41,321.35,328.41,328.975244889885810290,1463617,719,481493761.00,1453535,99.31,14.06,-7.00
19-March-2026,329.99,332.44,328.00,328.63,330.069599276890629707,3319,255,1095501.00,2102,63.33,4.44,-1.36
18-March-2026,332.69,333.50,330.24,330.99,332.703993911891541475,35479,1263,11804005.00,30675,86.46,3.26,-1.70
17-March-2026,342.00,342.00,329.26,333.75,331.468360277136258660,19485,907,6458661.00,6228,31.96,12.74,-8.25
16-March-2026,337.02,339.95,335.55,336.18,337.192198764160659114,7768,626,2619309.00,6151,79.18,4.40,-0.84
13-March-2026,337.33,341.27,336.95,338.73,338.394977168949771689,8322,547,2816123.00,6004,72.15,4.32,1.40
12-March-2026,339.50,342.18,339.50,340.34,340.106987629555332664,2991,190,1017260.00,2092,69.94,2.68,0.84
11-March-2026,340.60,345.19,340.60,341.66,343.105682421667551779,5649,323,1938204.00,3974,70.35,4.59,1.06
10-March-2026,342.30,344.98,339.99,341.08,341.824131728241317282,7227,586,2470363.00,5400,74.72,4.99,-1.22
9-March-2026,343.00,345.12,335.66,341.61,340.991026989134244654,14265,1381,4864237.00,11557,81.02,9.46,-1.39
6-March-2026,344.00,348.70,341.22,344.78,343.559839225658272496,12191,930,4188338.00,9586,78.63,7.48,0.78
5-March-2026,348.00,352.33,343.96,346.03,346.980988172874986183,9047,727,3139137.00,7026,77.66,8.37,-1.97
4-March-2026,358.00,359.78,346.64,348.21,351.998235618710876953,3414228,973,1201802232.00,3406526,99.77,13.14,-9.79
2-March-2026,359.06,364.28,352.07,358.52,358.269728926321749593,14129,1256,5061993.00,9304,65.85,12.21,-0.54
27-February-2026,362.99,376.50,357.40,369.34,367.349358054062923007,24379,874,8955610.00,17644,72.37,19.10,6.35
26-February-2026,352.00,361.81,351.52,360.25,353.099051974931611932,345455,448,121979833.00,341435,98.84,10.29,8.25
25-February-2026,350.05,353.99,349.79,351.88,351.010608749769500276,1041216,726,365477862.00,1031236,99.04,4.20,1.83
24-February-2026,352.11,355.87,350.20,352.34,352.797507692129848161,519037,390,183114960.00,517599,99.72,5.67,0.23
23-February-2026,351.97,355.24,351.34,352.20,352.999665511376171599,1405130,449,496010420.00,1402478,99.81,3.90,0.23
20-February-2026,355.60,356.41,351.06,351.97,353.400395591975134218,3539,277,1250684.00,2424,68.49,5.35,-3.63
19-February-2026,351.10,356.00,351.10,354.99,354.630066700872242175,1949,212,691174.00,1357,69.63,4.90,3.89
18-February-2026,354.10,357.55,350.47,352.06,352.564442602569415665,4826,332,1701476.00,3130,64.86,7.08,-2.04
17-February-2026,352.55,358.22,352.55,355.80,356.434564958283671036,4195,299,1495243.00,3044,72.56,5.67,3.25
16-February-2026,353.70,356.79,351.80,353.77,352.953029713247696898,7707,568,2720209.00,5342,69.31,4.99,0.07
13-February-2026,365.00,365.00,351.49,352.80,354.422213021426353379,19322,1381,6848146.00,15291,79.14,13.51,-12.20
12-February-2026,368.00,369.88,361.64,364.33,366.592644757433489827,6390,460,2342527.00,4956,77.56,8.24,-3.67
11-February-2026,360.00,372.90,360.00,366.40,367.008100654946570148,11604,629,4258762.00,8526,73.47,12.90,6.40
10-February-2026,364.69,365.00,361.01,362.18,362.998837765775620427,14627,681,5309584.00,9801,67.01,3.99,-2.51
9-February-2026,356.00,364.33,355.48,363.01,361.753813219159753813,7474,497,2703748.00,4496,60.16,8.85,7.01
6-February-2026,355.00,357.40,352.92,353.61,354.122207834250566526,12356,874,4375534.00,10617,85.93,4.48,-1.39
5-February-2026,350.80,354.84,347.28,353.05,352.644186046511627906,3440,522,1213096.00,2073,60.26,7.56,2.25
4-February-2026,351.90,351.91,348.37,349.63,350.438055720213396561,8435,380,2955945.00,7363,87.29,3.54,-2.27
3-February-2026,368.00,368.00,344.99,345.52,350.986829200380154652,8030416,2077,2818570249.00,7920765,98.63,23.01,-22.48
2-February-2026,359.95,367.23,356.73,364.65,362.959411697639949834,8771,470,3183517.00,7229,82.42,10.50,4.70
1-February-2026,354.80,361.99,350.80,359.41,358.820569128008051971,10929,696,3921550.00,7370,67.44,11.19,4.61
30-January-2026,349.96,353.44,346.67,352.82,351.199938574938574938,6512,482,2287014.00,4746,72.88,6.77,2.86
29-January-2026,341.99,352.95,340.00,347.84,346.293591827257952170,17228,1231,5965946.00,14171,82.26,12.95,5.85
28-January-2026,340.80,343.00,339.00,341.16,341.137737281700835231,6585,484,2246392.00,4208,63.90,4.00,0.36
27-January-2026,343.11,347.38,340.00,340.96,342.919000301114122252,9963,656,3416502.00,8294,83.25,7.38,-2.15
23-January-2026,341.74,346.70,339.43,344.95,343.402228198232808298,7809,520,2681628.00,4849,62.10,7.27,3.21
22-January-2026,342.20,347.46,342.00,343.50,344.497766485660671880,541971,348,186707799.00,540808,99.79,5.46,1.30
21-January-2026,345.00,347.04,341.52,343.43,344.152420800956365809,11711,673,4030369.00,8508,72.65,5.52,-1.57
20-January-2026,348.90,348.99,342.00,345.00,345.483324120140040538,5427,547,1874938.00,4193,77.26,6.99,-3.90
19-January-2026,346.35,349.00,345.00,346.38,346.722917251051893408,17825,1871,6180336.00,16660,93.46,4.00,0.03
16-January-2026,347.00,347.68,340.42,345.77,344.875240186659346692,7286,572,2512761.00,5002,68.65,7.26,-1.23
14-January-2026,340.69,347.27,340.69,344.44,344.684480234260614934,2732,204,941678.00,1475,53.99,6.58,3.75
13-January-2026,340.10,341.98,337.12,341.19,340.450403690888119953,5202,327,1771023.00,4542,87.31,4.86,1.09
12-January-2026,341.90,341.99,337.86,339.80,338.808995686999383857,8115,391,2749435.00,6978,85.99,4.13,-2.10
9-January-2026,336.80,340.90,336.80,339.15,338.754051477597712106,2098,241,710706.00,1321,62.96,4.10,2.35
8-January-2026,340.50,340.50,337.00,338.45,339.127079866888519134,4808,247,1630523.00,3450,71.76,3.50,-2.05
7-January-2026,333.31,342.31,333.31,339.93,339.694869597159299620,8167,338,2774288.00,6453,79.01,9.00,6.62
6-January-2026,341.00,341.00,330.25,333.73,335.069109717178386706,9087,527,3044773.00,5222,57.47,10.75,-7.27
5-January-2026,335.99,340.13,334.67,339.14,337.170241794891230197,13193,497,4448287.00,11714,88.79,5.46,3.15
2-January-2026,334.80,334.80,332.02,334.50,334.143799283154121863,6975,450,2330653.00,5951,85.32,2.78,-0.30
1-January-2026,333.70,334.21,331.56,333.57,333.786184829663090532,5313,236,1773406.00,3667,69.02,2.65,-0.13
31-December-2025,333.10,334.28,330.95,331.75,332.201831535043974975,11029,317,3663854.00,8645,78.38,3.33,-1.35
30-December-2025,337.00,337.00,331.27,333.43,333.859411489957963568,2141,249,714793.00,1673,78.14,5.73,-3.57
29-December-2025,340.00,340.00,330.51,336.49,335.086599817684594348,4388,433,1470360.00,3283,74.82,9.49,-3.51
26-December-2025,335.00,335.40,331.25,334.79,334.319897632757517594,14067,503,4702878.00,10370,73.72,4.15,-0.21
24-December-2025,331.90,333.83,330.01,332.96,331.682064297800338409,5910,476,1960241.00,3861,65.33,3.82,1.06
23-December-2025,332.95,333.21,330.00,331.83,331.124453733612008360,5263,337,1742708.00,3694,70.19,3.21,-1.12
22-December-2025,333.00,333.85,328.80,331.41,330.547281455844590822,8957,742,2960712.00,6437,71.87,5.05,-1.59
19-December-2025,335.50,339.07,328.15,334.88,333.961371634339962353,24438,970,8161348.00,21668,88.67,10.92,-0.62
18-December-2025,331.50,335.47,326.61,332.27,329.457089162664439340,4789,405,1577770.00,2444,51.03,8.86,0.77
17-December-2025,331.89,332.00,327.47,330.56,328.917577197149643705,4210,326,1384743.00,2741,65.11,4.53,-1.33
16-December-2025,329.90,334.09,327.13,329.99,331.514106583072100313,12760,609,4230120.00,8749,68.57,6.96,0.09
15-December-2025,338.00,338.00,321.20,328.91,327.164032935896704508,157761,1978,51613725.00,85398,54.13,16.80,-9.09
12-December-2025,333.00,357.39,328.86,339.91,337.533965614815682141,102486,2820,34592506.00,75291,73.46,28.53,6.91
11-December-2025,337.70,337.70,328.10,333.25,331.252155980502437195,26670,1572,8834495.00,20441,76.64,9.60,-4.45
10-December-2025,336.80,336.80,332.22,335.63,335.449485255627290176,5731,509,1922461.00,4659,81.29,4.58,-1.17
9-December-2025,332.00,335.00,331.70,334.92,333.925162231693737280,26043,1091,8696413.00,23489,90.19,3.30,2.92
8-December-2025,336.40,336.40,330.77,332.01,333.724878575283324338,9265,715,3091961.00,7002,75.57,5.63,-4.39
5-December-2025,331.51,335.00,331.51,334.56,334.333367800641091924,9671,1104,3233338.00,7158,74.02,3.49,3.05
4-December-2025,334.99,335.50,330.70,331.51,333.495487627365356622,3435,292,1145557.00,2631,76.59,4.80,-3.48
3-December-2025,333.00,336.49,332.99,333.73,333.898906296186816435,3383,289,1129580.00,1953,57.73,3.50,0.73
2-December-2025,333.00,338.48,331.35,331.94,332.907905060808160062,10196,551,3394329.00,8125,79.69,7.13,-1.06
1-December-2025,335.90,335.90,330.33,333.07,333.607027697395618023,12095,787,4034977.00,9561,79.05,5.57,-2.83
28-November-2025,327.50,334.10,327.50,332.69,330.416547788873038516,10515,592,3474330.00,7747,73.68,6.60,5.19
27-November-2025,333.00,333.00,325.75,329.82,328.577762014541585387,5639,388,1852850.00,2871,50.91,7.25,-3.18
26-November-2025,321.30,330.00,321.30,329.26,327.641299429915844719,11051,971,3620764.00,7607,68.84,8.70,7.96
25-November-2025,316.20,326.10,316.20,323.92,322.849137646203660873,15133,719,4885676.00,8946,59.12,9.90,7.72
24-November-2025,328.00,330.01,312.25,316.16,319.552545263710312254,30488,1063,9742518.00,25629,84.06,17.76,-11.84
21-November-2025,327.50,329.99,326.00,327.19,327.766245093763628434,2293,286,751568.00,1673,72.96,3.99,-0.31
20-November-2025,329.00,331.49,326.91,328.90,328.847699214365881032,8910,623,2930033.00,6208,69.67,4.58,-0.10
19-November-2025,330.61,333.80,325.99,326.77,328.559395966590380063,51123,2008,16796942.00,42659,83.44,7.81,-3.84
18-November-2025,335.95,336.10,328.47,330.00,331.614029704185589787,16294,1292,5403319.00,13478,82.72,7.63,-5.95
17-November-2025,339.60,339.60,335.00,336.39,337.412156407278358497,12915,1119,4357678.00,10417,80.66,4.60,-3.21
14-November-2025,339.98,341.00,336.57,338.00,338.673462676751068727,9123,766,3089718.00,6915,75.80,4.43,-1.98
13-November-2025,340.69,340.69,337.00,338.49,338.772774869109947643,5730,596,1941168.00,5452,95.15,3.69,-2.20
12-November-2025,341.90,341.90,336.61,338.77,339.116851441241685144,4510,336,1529417.00,3550,78.71,5.29,-3.13
11-November-2025,341.90,341.90,339.00,339.35,339.740173217854763491,1501,122,509950.00,1227,81.75,2.90,-2.55
10-November-2025,339.38,340.23,336.74,339.49,338.248412310698583292,4094,305,1384789.00,2946,71.96,3.49,0.11
7-November-2025,340.90,343.77,337.26,338.67,340.407469859202428125,11861,856,4037573.00,9914,83.58,6.51,-2.23
6-November-2025,343.10,345.00,339.78,344.07,343.467781027998328458,11965,750,4109592.00,8322,69.55,5.22,0.97
4-November-2025,344.79,345.50,341.51,342.30,343.547485286249331193,7476,442,2568361.00,4791,64.08,3.99,-2.49
3-November-2025,344.99,344.99,340.22,343.84,342.950612244897959183,4900,381,1680458.00,3846,78.49,4.77,-1.15
31-October-2025,343.82,344.80,342.37,342.99,343.247013188518231186,6445,353,2212227.00,4844,75.16,2.43,-0.83
30-October-2025,338.02,345.25,338.02,343.80,343.568553930758655168,8001,365,2748892.00,6183,77.28,7.23,5.78
29-October-2025,344.00,346.75,339.98,341.99,343.377445522506759980,6287,556,2158814.00,6034,95.98,6.77,-2.01
28-October-2025,342.53,345.50,342.50,343.95,344.158184951177484204,8705,662,2995897.00,8042,92.38,3.00,1.42
27-October-2025,342.10,348.17,342.10,344.72,345.781583889140711001,30886,858,10679810.00,22659,73.36,6.07,2.62
24-October-2025,340.74,346.21,340.74,341.98,343.636915320698347493,10711,692,3680695.00,7444,69.50,5.47,1.24
23-October-2025,352.93,355.00,336.26,341.11,347.628200671996292434,17262,1501,6000758.00,11355,65.78,18.74,-11.82
21-October-2025,351.70,353.65,350.01,352.93,352.262676641729010806,4812,362,1695088.00,3797,78.91,3.64,1.23
20-October-2025,342.70,349.75,342.70,349.48,347.656476643531154955,12823,822,4457999.00,10866,84.74,7.05,6.78
17-October-2025,344.50,345.00,342.00,342.86,342.982483256053580628,3882,377,1331458.00,2690,69.29,3.00,-1.64
16-October-2025,343.40,347.00,341.16,344.26,343.807198484529572721,14253,1028,4900284.00,10202,71.58,5.84,0.86
15-October-2025,340.75,344.00,337.65,342.93,341.012032085561497326,4488,438,1530462.00,2352,52.41,6.35,2.18
14-October-2025,345.40,345.40,337.43,340.93,341.598711803475134811,6676,798,2280513.00,5191,77.76,7.97,-4.47
13-October-2025,348.99,349.00,340.00,342.43,345.174849267872523686,8127,498,2805236.00,4903,60.33,9.00,-6.56
10-October-2025,344.96,348.50,341.51,344.05,345.392497200447928331,3572,306,1233742.00,2879,80.60,6.99,-0.91
9-October-2025,343.10,347.89,342.87,344.17,343.910701321330042108,6887,469,2368513.00,5143,74.68,5.02,1.07
8-October-2025,349.00,349.00,343.00,344.70,345.664163909391702723,7858,514,2716229.00,5881,74.84,6.00,-4.30
7-October-2025,347.99,349.48,342.16,345.02,345.422637843089628370,4117,388,1422105.00,3201,77.75,7.32,-2.97
6-October-2025,350.70,350.70,341.60,346.82,347.329647129787875741,9947,658,3454888.00,6713,67.49,9.10,-3.88
3-October-2025,349.40,350.00,345.25,347.28,348.093140284276507460,11327,820,3942851.00,8045,71.02,4.75,-2.12
1-October-2025,346.23,349.75,345.00,347.86,348.223990844777361631,9612,858,3347129.00,7128,74.16,4.75,1.63
30-September-2025,346.00,349.00,342.01,343.23,344.837746554985139151,7402,452,2552489.00,5294,71.52,6.99,-2.77
29-September-2025,339.10,349.99,339.10,344.51,346.803097878495660559,16592,950,5754157.00,10808,65.14,10.89,5.41
26-September-2025,332.74,349.56,332.74,341.13,338.773167016590506772,24291,1453,8229139.00,17381,71.55,16.82,8.39
25-September-2025,329.99,333.50,327.33,331.79,331.992449368428480700,14171,962,4704665.00,13179,93.00,6.17,1.80
24-September-2025,331.00,331.43,328.98,329.90,330.187771720378165758,14491,712,4784751.00,10495,72.42,2.45,-1.10
23-September-2025,328.50,331.77,327.18,329.25,330.121700507614213197,7880,645,2601359.00,5930,75.25,4.59,0.75
22-September-2025,328.80,333.50,326.36,329.24,330.655212077641984184,13910,954,4599414.00,6647,47.79,7.14,0.44
19-September-2025,328.30,332.24,327.01,329.22,329.057224980402403971,7654,560,2518604.00,5697,74.43,5.23,0.92
18-September-2025,326.30,331.57,326.30,328.30,329.571961009174311926,3488,289,1149547.00,2353,67.46,5.27,2.00
17-September-2025,335.25,339.70,324.67,328.52,330.487027555657826612,17383,1338,5744856.00,11931,68.64,15.03,-6.73
16-September-2025,331.98,338.00,331.02,333.67,334.846267009930121368,5438,764,1820894.00,3076,56.56,6.98,1.69
15-September-2025,321.50,343.78,321.25,329.83,327.688899146088160627,25998,1469,8519256.00,20403,78.48,22.53,8.33
12-September-2025,320.00,321.78,317.61,320.12,320.512557555462536626,4778,249,1531409.00,3824,80.03,4.17,0.12
11-September-2025,321.00,321.00,319.01,319.94,320.309648466716529543,1337,255,428254.00,1031,77.11,1.99,-1.06
10-September-2025,320.74,321.50,318.20,319.95,320.184642233856893542,5730,670,1834658.00,3875,67.63,3.30,-0.79
9-September-2025,320.70,320.70,317.97,319.84,319.206016889514426460,5684,554,1814367.00,4784,84.17,2.73,-0.86
8-September-2025,320.10,321.30,315.11,317.98,319.190925162050677666,6788,581,2166668.00,3862,56.89,6.19,-2.12
5-September-2025,320.57,321.00,318.25,319.21,319.701521528002589834,3089,458,987558.00,2186,70.77,2.75,-1.36
4-September-2025,321.78,321.78,318.83,320.07,320.194349315068493150,3504,362,1121961.00,2254,64.33,2.95,-1.71
3-September-2025,318.94,324.88,318.00,318.35,320.545788542658865151,7349,341,2355691.00,5148,70.05,6.88,-0.59
2-September-2025,317.00,320.75,317.00,317.51,318.836363636363636363,3410,306,1087232.00,2164,63.46,3.75,0.51
1-September-2025,318.80,320.40,315.61,318.04,317.659822478879264249,9351,647,2970437.00,7213,77.14,4.79,-0.76
29-August-2025,318.00,322.00,317.00,319.60,320.396809571286141575,4012,407,1285432.00,2877,71.71,5.00,1.60
28-August-2025,318.42,318.76,315.00,316.06,316.997241125620746735,5437,432,1723514.00,4126,75.89,3.76,-2.36
26-August-2025,316.95,322.25,315.55,318.41,318.243939513581806696,50656,2831,16120965.00,47807,94.38,6.70,1.46
25-August-2025,326.00,326.00,315.76,316.12,318.862824138138499488,16621,1109,5299819.00,12081,72.69,10.24,-9.88
22-August-2025,321.74,325.00,318.00,323.12,321.815660377358490566,5300,298,1705623.00,4728,89.21,7.00,1.38
21-August-2025,322.00,323.02,317.47,321.43,321.227821421728300440,5219,430,1676488.00,3944,75.57,5.55,-0.57
20-August-2025,320.00,321.89,316.30,321.30,320.382031250000000000,3840,450,1230267.00,1868,48.65,5.59,1.30
19-August-2025,317.61,320.33,313.90,319.20,316.945661605206073752,9220,976,2922239.00,5123,55.56,6.43,1.59
18-August-2025,317.40,318.00,314.77,317.61,317.000385208012326656,5192,355,1645866.00,4610,88.79,3.23,0.21
14-August-2025,315.00,318.50,311.55,314.16,314.487220447284345047,8138,727,2559297.00,5841,71.77,6.95,-0.84
13-August-2025,317.24,317.24,310.85,316.22,314.362246638913533064,14653,631,4606350.00,10073,68.74,6.39,-1.02
12-August-2025,313.61,315.85,313.18,314.05,313.466626002091321017,11476,381,3597343.00,11039,96.19,2.67,0.44
11-August-2025,314.97,320.00,313.00,313.24,315.685398813447593935,12136,453,3831158.00,9205,75.85,7.00,-1.73
8-August-2025,321.60,321.60,311.20,313.89,315.928901734104046242,5190,680,1639671.00,4024,77.53,10.40,-7.71
7-August-2025,318.20,320.22,316.00,319.60,318.734192607003891050,8224,688,2621270.00,5685,69.13,4.22,1.40
6-August-2025,315.20,319.88,313.33,317.79,317.379975654290931223,16430,512,5214553.00,13558,82.52,6.55,2.59
5-August-2025,316.35,320.20,314.16,318.03,317.905085225263455689,28278,1726,8989720.00,25028,88.51,6.04,1.68
4-August-2025,319.80,321.00,315.10,316.75,318.881565692905454022,6949,919,2215908.00,4197,60.40,5.90,-3.05
1-August-2025,314.77,318.70,314.70,317.19,317.447800620190651200,8707,576,2764018.00,7259,83.37,4.00,2.42
31-July-2025,317.00,317.50,313.00,314.77,314.449198868991517436,5305,353,1668153.00,4110,77.47,4.50,-2.23
30-July-2025,316.00,318.84,316.00,316.99,316.614300100704934541,993,127,314398.00,789,79.46,2.84,0.99
29-July-2025,314.96,317.18,314.96,316.42,316.624491748385553695,4181,450,1323807.00,3189,76.27,2.22,1.46
28-July-2025,316.90,317.50,312.25,316.52,316.521084658908935625,9367,402,2964853.00,7236,77.25,5.25,-0.38
25-July-2025,312.01,316.00,312.01,314.68,314.795626072041166380,11660,299,3670517.00,9151,78.48,3.99,2.67
24-July-2025,311.30,314.99,311.25,314.77,313.564768976897689768,7272,459,2280243.00,5212,71.67,3.74,3.47
23-July-2025,313.80,313.80,309.29,311.90,310.473435147343514734,9298,425,2886782.00,7269,78.18,4.51,-1.90
22-July-2025,309.90,314.00,309.00,311.92,311.985896461447512878,11841,426,3694225.00,10196,86.11,5.00,2.02
21-July-2025,307.35,310.45,307.35,309.70,309.908004778972520908,6696,274,2075144.00,5799,86.60,3.10,2.35
18-July-2025,310.00,310.23,307.30,308.26,309.627003918774492340,2807,368,869123.00,2277,81.12,2.93,-1.74
17-July-2025,308.39,310.23,307.35,309.87,309.550559768869628024,5538,428,1714291.00,3718,67.14,2.88,1.48
16-July-2025,310.00,311.00,307.05,307.24,310.141298818741875317,17693,356,5487330.00,16552,93.55,3.95,-2.76
15-July-2025,307.39,310.80,306.80,308.22,310.389864979379696062,17701,365,5494211.00,16909,95.53,4.00,0.83
14-July-2025,310.90,310.90,304.55,307.37,308.038762650372350582,5237,249,1613199.00,4491,85.76,6.35,-3.53
11-July-2025,309.64,312.32,308.46,308.94,309.705839592924642597,4127,291,1278156.00,2537,61.47,3.86,-0.70
10-July-2025,309.70,311.20,308.00,309.69,309.312995245641838351,6310,321,1951765.00,4140,65.61,3.20,-0.01
9-July-2025,310.40,314.49,308.00,309.34,310.032764567072063895,11018,545,3415941.00,10106,91.72,6.49,-1.06
8-July-2025,309.30,311.00,308.20,309.10,309.206445586174684726,6423,662,1986033.00,5004,77.91,2.80,-0.20
7-July-2025,309.50,313.00,309.00,310.12,309.862551867219917012,3856,171,1194830.00,2728,70.75,4.00,0.62
4-July-2025,312.75,312.75,308.00,309.50,309.583320257335634708,12746,515,3945949.00,11386,89.33,4.75,-3.25
3-July-2025,313.80,313.80,308.81,309.65,310.461286407766990291,8240,535,2558201.00,5877,71.32,4.99,-4.15
2-July-2025,315.60,315.60,310.35,311.63,313.241857659831121833,3316,367,1038710.00,2490,75.09,5.25,-3.97
1-July-2025,316.00,316.00,312.00,313.33,314.271932469098583056,3317,147,1042440.00,2394,72.17,4.00,-2.67
30-June-2025,312.10,315.22,311.93,314.70,314.055530742891171654,6717,300,2109511.00,5888,87.66,3.29,2.60
27-June-2025,313.70,313.70,307.35,311.10,311.553390660716229454,9187,679,2862241.00,6373,69.37,6.35,-2.60
26-June-2025,312.00,314.25,308.11,311.06,311.382187147688838782,3548,241,1104784.00,2199,61.98,6.14,-0.94
25-June-2025,313.85,313.85,308.84,311.62,310.644736842105263157,5928,491,1841502.00,4455,75.15,5.01,-2.23
24-June-2025,310.10,312.00,308.00,311.02,310.317792170682922183,20998,1148,6516053.00,17838,84.95,4.00,0.92
23-June-2025,305.50,311.35,305.24,309.51,309.006268996960486322,10528,636,3253218.00,8947,84.98,6.11,4.01
20-June-2025,307.13,310.00,303.05,307.37,307.533854453374435759,9083,348,2793330.00,5411,59.57,6.95,0.24
19-June-2025,310.80,310.80,305.00,307.13,307.869628550619082301,2746,169,845410.00,2082,75.82,5.80,-3.67
18-June-2025,288.00,308.86,288.00,307.87,301.159198998748435544,7990,511,2406262.00,6717,84.07,20.86,19.87
17-June-2025,303.10,309.00,303.10,307.62,306.518368527625108475,3457,209,1059634.00,2393,69.22,5.90,4.52
16-June-2025,309.10,310.30,306.17,308.42,309.020193151887620719,13668,1348,4223688.00,9683,70.84,4.13,-0.68
13-June-2025,307.20,308.72,303.22,307.22,306.616935483870967741,11408,556,3497886.00,5773,50.60,5.50,0.02
12-June-2025,309.80,311.48,306.33,307.87,307.911098527746319365,15894,736,4893939.00,15250,95.95,5.15,-1.93
11-June-2025,305.35,309.80,305.35,308.41,308.411197428341816233,7466,422,2302598.00,6212,83.20,4.45,3.06
10-June-2025,307.55,310.00,303.61,305.28,307.091944377847039079,8342,854,2561761.00,4780,57.30,6.39,-2.27
9-June-2025,305.00,309.60,305.00,307.55,307.293494489868467827,14065,1006,4322083.00,12732,90.52,4.60,2.55
6-June-2025,307.40,307.40,303.00,304.59,304.833397658561687893,7773,974,2369470.00,5277,67.89,4.40,-2.81
5-June-2025,306.90,307.65,304.03,305.22,305.090377526376001016,7867,403,2400146.00,6511,82.76,3.62,-1.68
4-June-2025,305.70,307.99,302.55,305.27,305.698684613031508106,3269,347,999329.00,2354,72.01,5.44,-0.43
3-June-2025,307.70,307.70,302.35,304.29,305.877515310586176727,1143,104,349618.00,1016,88.89,5.35,-3.41
2-June-2025,307.40,309.70,302.86,303.91,306.162889330682571239,7545,872,2309999.00,5588,74.06,6.84,-3.49
30-May-2025,308.60,309.86,301.01,305.61,306.793161569949434143,12459,870,3822336.00,7284,58.46,8.85,-2.99
29-May-2025,304.00,308.00,304.00,306.17,306.086044830079537237,1383,100,423317.00,1028,74.33,4.00,2.17
28-May-2025,303.70,305.79,300.01,302.94,303.959968602825745682,11466,752,3485205.00,7031,61.32,5.78,-0.76
27-May-2025,296.50,300.00,296.50,299.95,299.621748754842280022,3614,352,1082833.00,3291,91.06,3.50,3.45
26-May-2025,295.00,299.68,295.00,299.07,298.841086647727272727,5632,530,1683073.00,3499,62.13,4.68,4.07
23-May-2025,298.88,298.88,295.10,297.20,296.739538521705123191,2557,168,758763.00,1569,61.36,3.78,-1.68
22-May-2025,296.00,299.99,296.00,298.72,298.956585187887632251,8223,555,2458320.00,5476,66.59,3.99,2.72
21-May-2025,297.00,299.99,297.00,298.01,298.842127842127842127,4662,301,1393202.00,2766,59.33,2.99,1.01
20-May-2025,298.20,299.80,295.10,298.36,297.904125605478536829,5987,369,1783552.00,4614,77.07,4.70,0.16
19-May-2025,295.00,299.35,295.00,298.16,298.107529305680793507,4436,304,1322405.00,3025,68.19,4.35,3.16
16-May-2025,298.00,299.50,293.10,298.51,296.970274817722938867,5349,301,1588494.00,3667,68.55,6.40,0.51
15-May-2025,297.00,298.44,295.00,295.23,296.493029775966356013,115563,389,34263624.00,4366,3.78,3.44,-1.77
14-May-2025,297.00,297.00,294.55,295.79,295.406521739130434782,2760,157,815322.00,1906,69.06,2.45,-1.21
13-May-2025,299.30,299.30,292.50,295.77,295.816172016959418534,3302,267,976785.00,2460,74.50,6.80,-3.53
12-May-2025,297.30,300.14,296.24,297.28,297.694318484929314483,3749,310,1116056.00,2242,59.80,3.90,-0.02
9-May-2025,291.11,307.00,291.11,298.97,297.877095544009623505,39071,681,11638356.00,5630,14.41,15.89,7.86
8-May-2025,299.00,300.26,293.00,299.64,296.159097525473071324,13740,208,4069226.00,4072,29.64,7.26,0.64
7-May-2025,289.69,301.50,289.69,298.55,295.729032258064516129,4650,431,1375140.00,3065,65.91,11.81,8.86
6-May-2025,290.15,293.10,289.20,290.38,291.182570569978816690,20299,570,5910715.00,14431,71.09,3.90,0.23
5-May-2025,291.00,294.22,289.45,290.19,291.114640642738625447,45804,641,13334215.00,4269,9.32,4.77,-0.81
2-May-2025,288.20,293.40,288.20,290.14,290.107071184039664738,8471,401,2457497.00,3633,42.89,5.20,1.94
30-April-2025,289.10,290.50,288.16,289.39,289.696085955487336914,1303,127,377474.00,1034,79.36,2.34,0.29
