Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover ₹,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
BIRET,RR,10-May-2021,252.42,254.80,258.00,252.79,257.80,257.80,256.73,"6,06,000","15,55,78,506.00",591,"5,90,400",97.43
BIRET,RR,11-May-2021,257.80,254.00,260.75,253.68,260.00,259.74,259.05,"1,91,800","4,96,86,146.00",580,"1,79,800",93.74
BIRET,RR,12-May-2021,259.74,260.00,260.00,259.25,259.50,259.52,259.51,"2,32,600","6,03,62,232.00",801,"2,23,400",96.04
BIRET,RR,14-May-2021,259.52,259.00,259.00,251.00,253.49,253.66,254.66,"2,29,000","5,83,18,138.00",298,"2,04,800",89.43
BIRET,RR,17-May-2021,253.66,253.66,254.47,250.00,250.00,250.06,252.13,"2,74,400","6,91,84,382.00",368,"2,48,800",90.67
BIRET,RR,18-May-2021,250.06,250.50,254.60,243.30,250.00,247.61,248.45,"1,85,400","4,60,62,058.00",496,"1,49,400",80.58
BIRET,RR,19-May-2021,247.61,247.11,256.30,247.11,255.00,254.23,253.93,"38,200","97,00,030.00",165,"31,000",81.15
BIRET,RR,20-May-2021,254.23,250.55,255.80,250.00,250.55,251.81,251.79,"10,34,400","26,04,56,542.00",294,"10,00,400",96.71
BIRET,RR,21-May-2021,251.81,253.00,259.40,248.00,248.93,249.68,250.12,"8,39,600","20,99,99,704.00","2,084","7,36,400",87.71
BIRET,RR,24-May-2021,249.68,249.51,252.00,245.40,247.16,247.88,248.43,"11,38,400","28,28,08,194.00",794,"11,01,400",96.75
BIRET,RR,25-May-2021,247.88,248.00,253.63,248.00,253.00,252.63,251.88,"73,000","1,83,87,438.00",230,"61,200",83.84
BIRET,RR,26-May-2021,252.63,250.00,252.60,249.00,249.35,249.48,251.04,"1,50,400","3,77,55,996.00",352,"1,34,600",89.49
BIRET,RR,27-May-2021,249.48,249.48,252.50,249.44,249.67,250.02,250.67,"35,800","89,74,080.00",159,"27,200",75.98
BIRET,RR,28-May-2021,250.02,251.00,252.70,250.07,251.00,251.13,250.96,"3,45,000","8,65,82,850.00",227,"3,40,200",98.61
